id,latitude,longitude
B130,40.65210824,-73.97698961
B130,40.65210774,-73.97698877
B130,40.65210718,-73.976988
B130,40.65210657,-73.97698731
B130,40.65210591,-73.97698669
B130,40.65196471,-73.97689003
B130,40.65135729,-73.97655344
B130,40.65125855,-73.97649902
B130,40.65124577,-73.97651443
B130,40.65079855,-73.97628968
B130,40.64968111,-73.97569126
B130,40.64965957,-73.97572286
B130,40.64964078,-73.97575042
B130,40.64963473,-73.97575931
B130,40.64955467,-73.97588051
B130,40.64949043,-73.97599396
B130,40.64946084,-73.97605867
B130,40.64935691,-73.9763164
B131,40.68281488,-73.90544742
B131,40.68284254,-73.90549494
B131,40.68302992,-73.90557842
B131,40.68334739,-73.9056641
B131,40.68361034,-73.90570215
B131,40.6839513,-73.90560426
B131,40.68377408,-73.90531032
B131,40.68367339,-73.90539144
B131,40.68359715,-73.90530752
B131,40.68332799,-73.90483305
B131,40.68304316,-73.90509357
B132,40.70583003,-73.93439709
B132,40.70567954,-73.93526244
B132,40.70600495,-73.93507484
B132,40.70616111,-73.93426164
B132,40.70627846,-73.93368473
B132,40.70593941,-73.93383556
B135,40.73559649,-73.9604388
B135,40.73620937,-73.9604041
B135,40.73638879,-73.96011659
B135,40.73575245,-73.95969172
B137,40.68679368,-73.98063449
B137,40.68660543,-73.98058101
B137,40.68660329,-73.98089191
B137,40.68678172,-73.98125401
B137,40.68684694,-73.98152475
B137,40.68704147,-73.98138662
B137,40.68693903,-73.98112745
B137,40.68688916,-73.98097111
B137,40.68679368,-73.98063449
B139,40.69550764,-73.91788857
B139,40.69516338,-73.91779083
B139,40.69470913,-73.91824785
B139,40.69494161,-73.91892064
B139,40.6950163,-73.91905315
B139,40.69515922,-73.91926
B139,40.69544429,-73.91896906
B139,40.69562727,-73.9187823
B139,40.69572983,-73.91867763
B139,40.69573423,-73.91860927
B139,40.69553973,-73.91829077
B140,40.69014885,-73.94974633
B140,40.69039581,-73.94980228
B140,40.6905437,-73.94882576
B140,40.69087132,-73.94847849
B140,40.69031479,-73.94832244
B140,40.69020619,-73.94924489
B141,40.67917546,-73.87396111
B141,40.67880742,-73.87368807
B141,40.67864661,-73.87357214
B141,40.67857918,-73.87350726
B141,40.67829666,-73.873298
B141,40.67819074,-73.87321236
B141,40.67825351,-73.87337812
B141,40.6784864,-73.87392276
B141,40.67852571,-73.87400471
B141,40.67854548,-73.87455288
B141,40.67907923,-73.87459901
B141,40.67910498,-73.87550277
B141,40.67907752,-73.87570378
B141,40.6790593,-73.87583272
B141,40.67903229,-73.87602387
B141,40.67901238,-73.87616515
B141,40.67987953,-73.87639464
B141,40.6800965,-73.87635464
B141,40.68010453,-73.87622415
B141,40.68010765,-73.87607413
B141,40.6801043,-73.87592073
B141,40.68009592,-73.87579538
B141,40.6800764,-73.87562949
B141,40.68005557,-73.87550655
B141,40.68002705,-73.87537532
B141,40.6799897,-73.87522857
B141,40.67994264,-73.87507629
B141,40.67990214,-73.87496509
B141,40.67984143,-73.87482141
B141,40.67979102,-73.87471751
B141,40.67971046,-73.87457465
B141,40.67963988,-73.87446506
B141,40.67954514,-73.8743339
B141,40.67946024,-73.87423016
B141,40.67937858,-73.87414272
B141,40.67926454,-73.87403499
B141,40.67924477,-73.87362383
B141,40.67940521,-73.87373886
B141,40.67954309,-73.87383772
B141,40.67970215,-73.87395583
B141,40.67979041,-73.8740326
B141,40.67991294,-73.87415402
B141,40.68002594,-73.87428888
B141,40.68012792,-73.87443811
B141,40.68022002,-73.87460356
B141,40.68025046,-73.87463436
B141,40.68026419,-73.87466427
B141,40.68028141,-73.8747035
B141,40.68030651,-73.87476399
B141,40.68032206,-73.87478771
B141,40.68039488,-73.87464676
B141,40.68048818,-73.87449749
B141,40.68058183,-73.87436027
B141,40.68071554,-73.87415771
B141,40.68081072,-73.87399081
B141,40.6805668,-73.87391122
B141,40.68028832,-73.87385368
B141,40.67986126,-73.8737536
B141,40.67924896,-73.87359888
B142,40.70805733,-73.96352116
B142,40.70803969,-73.96373901
B142,40.70795574,-73.96396487
B142,40.70790752,-73.96423706
B142,40.7086333,-73.96409037
B142,40.70849995,-73.96350299
B142,40.70817301,-73.96356719
B144,40.67406701,-73.91163738
B144,40.67414099,-73.91280519
B144,40.67470008,-73.91274658
B144,40.67470343,-73.91274623
B144,40.67475337,-73.912741
B144,40.67473439,-73.91243309
B144,40.67470927,-73.91183813
B144,40.67469024,-73.9115727
B144,40.67458439,-73.91158442
B144,40.67455028,-73.91158716
B144,40.6744412,-73.91159635
B144,40.67410069,-73.91162712
B145,40.67982372,-73.98490137
B145,40.68020059,-73.98586849
B145,40.68043684,-73.98639021
B145,40.68089063,-73.98603487
B145,40.68056291,-73.98518423
B145,40.6802189,-73.98431113
B146,40.63322693,-74.01374583
B146,40.63302122,-74.01340516
B146,40.63259018,-74.01275245
B146,40.63241201,-74.01363705
B146,40.63283452,-74.01415332
B146,40.63320181,-74.01377191
B147,40.61448888,-73.91678727
B147,40.61440484,-73.91568743
B147,40.61464665,-73.9165327
B147,40.61448821,-73.91556098
B149A,40.66548606,-73.88058719
B149A,40.66642309,-73.88128209
B149A,40.66642132,-73.88120601
B149A,40.66635645,-73.8810335
B149A,40.66628589,-73.8808966
B149A,40.66618395,-73.88075084
B149A,40.66609692,-73.8806562
B149A,40.66599303,-73.88056836
B149A,40.66580677,-73.88043269
B149A,40.66568769,-73.88034341
B149A,40.66564776,-73.88037067
B149A,40.66556726,-73.88047252
B149B,40.66597262,-73.88008149
B149B,40.66564769,-73.88019297
B149B,40.66585489,-73.88034972
B149B,40.66601986,-73.88046779
B149B,40.6663163,-73.88077529
B149B,40.66637673,-73.88038103
B150,40.61960836,-73.95830077
B150,40.62024069,-73.95842617
B150,40.62052952,-73.95847083
B150,40.6198275,-73.95755957
B150,40.61962324,-73.95781974
B151,40.63763567,-73.9796498
B151,40.63788949,-73.98007546
B151,40.63795991,-73.98020596
B151,40.63817493,-73.9805583
B151,40.63827115,-73.98071873
B151,40.638547,-73.98028928
B151,40.63823201,-73.97976043
B152,40.63715016,-74.00030356
B152,40.63659554,-74.00058975
B152,40.63709007,-74.00136626
B152,40.63712422,-74.00087781
B152,40.63720358,-74.00070754
B152,40.63732452,-74.00059604
B153,40.67531132,-73.91950325
B153,40.67536666,-73.92052546
B153,40.67539898,-73.92107085
B153,40.67546095,-73.92114988
B153,40.6756198,-73.92113508
B153,40.67577864,-73.92112028
B153,40.67594232,-73.92110504
B153,40.6759702,-73.92066545
B153,40.67595215,-73.92031769
B153,40.67590214,-73.9194422
B153,40.6758415,-73.91944781
B153,40.67535595,-73.91949646
B156,40.67156548,-73.90452101
B156,40.67095361,-73.90488097
B156,40.67134935,-73.90521024
B156,40.67157219,-73.90491697
B156,40.67156548,-73.90452101
B157,40.60486646,-73.9563227
B157,40.60459381,-73.95607557
B157,40.60428366,-73.95601779
B157,40.60367862,-73.9564551
B157,40.60445095,-73.95679255
B157,40.60490858,-73.95674957
B159,40.67055965,-73.96592878
B159,40.67052729,-73.96608331
B159,40.67095872,-73.96778151
B159,40.67127513,-73.96794198
B159,40.67146474,-73.96785873
B159,40.67201822,-73.96764913
B159,40.67245121,-73.96749802
B159,40.67266086,-73.96742486
B159,40.67270788,-73.96738679
B159,40.67269669,-73.96732745
B159,40.67259948,-73.96682981
B159,40.67246908,-73.96627482
B159,40.672202,-73.96530499
B159,40.67210555,-73.96534162
B159,40.67206652,-73.96535644
B159,40.67169259,-73.96549847
B159,40.67162003,-73.96552603
B159,40.67121688,-73.96567916
B159,40.67088618,-73.96580476
B159,40.67059063,-73.96591702
B161,40.67638026,-73.96552789
B161,40.67675683,-73.96597859
B161,40.67687695,-73.96554701
B161,40.67680477,-73.9653809
B162,40.64199193,-73.99439875
B162,40.64204941,-73.99453024
B162,40.64236896,-73.9950591
B162,40.6428086,-73.99461101
B162,40.64268123,-73.99439689
B163,40.67803767,-73.88372594
B163,40.67749866,-73.88411313
B163,40.67718699,-73.88422513
B163,40.67635513,-73.88402861
B163,40.67632955,-73.88402829
B163,40.67622126,-73.88478992
B163,40.67751684,-73.88452882
B163,40.67781673,-73.88451171
B163,40.67803767,-73.88372594
B164,40.60176667,-74.01089264
B164,40.60216129,-74.01154176
B164,40.60219706,-74.01160365
B164,40.6023231,-74.01209818
B164,40.60240669,-74.01201075
B164,40.60255063,-74.01186363
B164,40.60269164,-74.0117195
B164,40.60285447,-74.01155307
B164,40.60312021,-74.01126513
B164,40.60290363,-74.01089726
B164,40.60279486,-74.01072009
B164,40.60245373,-74.01016236
B164,40.60207249,-74.01056808
B165,40.65511912,-73.86085989
B165,40.65526681,-73.86208448
B165,40.65536114,-73.86236964
B165,40.65555825,-73.86267363
B165,40.65563265,-73.86274381
B165,40.65582983,-73.86323726
B165,40.65603839,-73.86359333
B165,40.65635481,-73.86393453
B165,40.65754956,-73.8648223
B165,40.65877439,-73.86573034
B165,40.6601227,-73.86673117
B165,40.66034331,-73.86688535
B165,40.66048968,-73.86589409
B165,40.66064398,-73.86481702
B165,40.66066513,-73.86467317
B165,40.66067999,-73.86414364
B165,40.66052158,-73.86411065
B165,40.66031037,-73.86406666
B165,40.66009916,-73.86402267
B165,40.65992656,-73.86398672
B165,40.65983514,-73.86396768
B165,40.65957092,-73.86384306
B165,40.65930942,-73.86365329
B165,40.65928455,-73.86365221
B165,40.65926374,-73.86366154
B165,40.65924662,-73.86367883
B165,40.65920504,-73.86376707
B165,40.65917442,-73.86384351
B165,40.65912129,-73.8639675
B165,40.6590769,-73.86404812
B165,40.65904295,-73.86408379
B165,40.65901408,-73.86410381
B165,40.65897249,-73.8641205
B165,40.65892915,-73.86412509
B165,40.65888336,-73.86410192
B165,40.65851188,-73.86383078
B165,40.65792354,-73.86339377
B165,40.65789969,-73.86338733
B165,40.65787567,-73.8633925
B165,40.65785463,-73.8634086
B165,40.65776438,-73.86353777
B165,40.65780402,-73.86336124
B165,40.65780207,-73.86333373
B165,40.65779134,-73.86329977
B165,40.65767341,-73.86320012
B165,40.65787058,-73.86321463
B165,40.65795629,-73.86320547
B165,40.65754375,-73.86289986
B165,40.65753658,-73.86289455
B165,40.65752536,-73.86291221
B165,40.65744641,-73.86301364
B165,40.65732488,-73.86299782
B165,40.65723923,-73.86303663
B165,40.6572196,-73.86312548
B165,40.65712614,-73.86316496
B165,40.65695207,-73.86328123
B165,40.65681958,-73.86320906
B165,40.65673403,-73.86305825
B165,40.65665376,-73.86300172
B165,40.65649099,-73.86305002
B165,40.65637399,-73.86299058
B165,40.65636209,-73.86311267
B165,40.6563853,-73.8631944
B165,40.65623879,-73.86315366
B165,40.65581395,-73.86282785
B165,40.65569128,-73.8626687
B165,40.65561256,-73.86252614
B165,40.65553788,-73.86229852
B165,40.655591,-73.86228608
B165,40.65558614,-73.86223751
B165,40.65552317,-73.86219255
B165,40.65548604,-73.86212516
B165,40.65540185,-73.86191958
B165,40.65530357,-73.86163871
B165,40.65526292,-73.86138403
B165,40.65522926,-73.86109586
B165,40.65523927,-73.86090406
B165,40.66188448,-73.85794874
B165,40.66181576,-73.85792919
B165,40.66167543,-73.85792786
B165,40.66156379,-73.85788149
B165,40.6613687,-73.85799472
B165,40.66064723,-73.85782712
B165,40.66005331,-73.85759552
B165,40.65995494,-73.85785143
B165,40.6599034,-73.8582351
B165,40.65989501,-73.85829868
B165,40.65986873,-73.85849779
B165,40.65983438,-73.85876294
B165,40.65970886,-73.85963024
B165,40.65949442,-73.86040577
B165,40.65938911,-73.86069612
B165,40.6594317,-73.86070427
B165,40.65950636,-73.86077017
B165,40.65957775,-73.86080886
B165,40.65976762,-73.86090938
B165,40.65983091,-73.86059297
B165,40.65990777,-73.86018686
B165,40.65998585,-73.85995501
B165,40.66006678,-73.85969105
B165,40.66007607,-73.85979852
B165,40.66009404,-73.85984543
B165,40.66019604,-73.85979295
B165,40.66033831,-73.85957196
B165,40.66038071,-73.85936481
B165,40.66038116,-73.8590814
B165,40.66049361,-73.85878878
B165,40.6607216,-73.85871015
B165,40.66107479,-73.85889712
B165,40.66116397,-73.85874274
B165,40.66113524,-73.85837032
B165,40.66144154,-73.85808868
B165,40.66155985,-73.85814617
B165,40.66181662,-73.85813737
B165,40.66198533,-73.85806665
B165,40.6618963,-73.85795211
B165,40.66246762,-73.85811468
B165,40.6623171,-73.85807185
B165,40.66236535,-73.8582266
B165,40.66243483,-73.85847613
B165,40.66253416,-73.85878922
B165,40.66257751,-73.85890602
B165,40.66253452,-73.85887868
B165,40.66242903,-73.85858197
B165,40.66233341,-73.85830175
B165,40.66226966,-73.85819635
B165,40.6621814,-73.85815091
B165,40.66214597,-73.85819005
B165,40.66181783,-73.85833881
B165,40.6616019,-73.85831912
B165,40.66136482,-73.85848968
B165,40.66133946,-73.85873418
B165,40.66122216,-73.85883532
B165,40.66115899,-73.85892932
B165,40.66115816,-73.85899707
B165,40.66113916,-73.85904069
B165,40.66107485,-73.85908821
B165,40.66101536,-73.8590815
B165,40.66099083,-73.85908694
B165,40.66098264,-73.85912389
B165,40.66093921,-73.85913492
B165,40.66088818,-73.8591433
B165,40.66083805,-73.85913271
B165,40.66078942,-73.85913943
B165,40.66066493,-73.85905016
B165,40.66058716,-73.85901883
B165,40.66056554,-73.85909153
B165,40.6605883,-73.85941595
B165,40.66036339,-73.85992921
B165,40.66019315,-73.86010264
B165,40.66008177,-73.86028464
B165,40.66002452,-73.860311
B165,40.66002117,-73.86044649
B165,40.6600816,-73.86064565
B165,40.66011757,-73.86085621
B165,40.66005994,-73.86102584
B165,40.65996169,-73.86123801
B165,40.65983762,-73.86132665
B165,40.65971078,-73.86128723
B165,40.65955235,-73.86118505
B165,40.65949201,-73.86092845
B165,40.6594492,-73.86089991
B165,40.65937548,-73.86085937
B165,40.65937466,-73.86082831
B165,40.65934569,-73.86081853
B165,40.65924585,-73.86110578
B165,40.65901905,-73.86169057
B165,40.6588281,-73.8621219
B165,40.65897552,-73.86239351
B165,40.65937458,-73.86268902
B165,40.65958526,-73.86285082
B165,40.65958832,-73.86287118
B165,40.65944505,-73.86321063
B165,40.65933831,-73.86346974
B165,40.65934039,-73.8635051
B165,40.65935262,-73.86353816
B165,40.65943577,-73.86360982
B165,40.65960282,-73.86373186
B165,40.65983366,-73.86389249
B165,40.65993311,-73.86391436
B165,40.66014726,-73.86395752
B165,40.66030787,-73.86398989
B165,40.66052203,-73.86403306
B165,40.66068264,-73.86406544
B165,40.66075563,-73.86405455
B165,40.66080364,-73.86404334
B165,40.66084079,-73.86379159
B165,40.66087119,-73.86357918
B165,40.66090159,-73.86336678
B165,40.66094213,-73.86308358
B165,40.66097905,-73.86283188
B165,40.6609881,-73.86276407
B165,40.66098726,-73.86275766
B165,40.66098576,-73.86275146
B165,40.6609836,-73.86274559
B165,40.66098086,-73.86274016
B165,40.66097757,-73.86273529
B165,40.6609738,-73.86273106
B165,40.66096962,-73.86272756
B165,40.66097363,-73.86266827
B165,40.66098814,-73.86253357
B165,40.66102315,-73.86251029
B165,40.66108129,-73.86245287
B165,40.66118586,-73.86222542
B165,40.66133836,-73.86105443
B165,40.66146661,-73.86016524
B165,40.66149542,-73.85997247
B165,40.66156004,-73.85974818
B165,40.66156501,-73.85971523
B165,40.66159426,-73.85968411
B165,40.66162333,-73.85969392
B165,40.66175249,-73.85973753
B165,40.66202863,-73.85983077
B165,40.66266668,-73.8600462
B165,40.66292332,-73.86013286
B165,40.66319181,-73.86018788
B165,40.66320733,-73.8600879
B165,40.66322295,-73.85998728
B165,40.66330711,-73.85944497
B165,40.66333,-73.85929751
B165,40.6634433,-73.85856747
B165,40.66323942,-73.85833431
B165,40.66272788,-73.85818874
B165,40.66259441,-73.85815076
B166,40.58256354,-73.97438175
B166,40.58278309,-73.97424238
B166,40.58278891,-73.97420655
B166,40.58280844,-73.97408653
B166,40.58282488,-73.97406711
B166,40.5828578,-73.97386364
B166,40.58291736,-73.9733729
B166,40.5829263,-73.97319555
B166,40.5829316,-73.97303639
B166,40.58293765,-73.97286942
B166,40.58294928,-73.97259977
B166,40.58295882,-73.97232978
B166,40.58295215,-73.97215599
B166,40.58268411,-73.9736838
B166,40.58263647,-73.97397006
B166,40.58258783,-73.97424092
B166,40.58446023,-73.92757256
B166,40.58424933,-73.93039602
B166,40.58424626,-73.93080809
B166,40.5842579,-73.93088163
B166,40.58426965,-73.93090742
B166,40.5842879,-73.93092555
B166,40.58431,-73.93093339
B166,40.58432717,-73.93093175
B166,40.58434816,-73.93091982
B166,40.58436081,-73.93090451
B166,40.58438705,-73.930673
B166,40.58441653,-73.93040739
B166,40.58443372,-73.93025249
B166,40.58445204,-73.93007458
B166,40.58446338,-73.93000029
B166,40.58447962,-73.92993732
B166,40.58451248,-73.92985946
B166,40.58455351,-73.92978858
B166,40.58460185,-73.92972613
B166,40.58465375,-73.92967734
B166,40.58470755,-73.92964268
B166,40.58476466,-73.92961882
B166,40.58482382,-73.92960627
B166,40.58488129,-73.92960512
B166,40.58493574,-73.92961532
B166,40.58498825,-73.92963678
B166,40.58503748,-73.92966896
B166,40.58506592,-73.92969376
B166,40.58507568,-73.92969588
B166,40.58508491,-73.92969126
B166,40.58509219,-73.92967703
B166,40.58509073,-73.92966001
B166,40.58500649,-73.92937202
B166,40.58492939,-73.92912331
B166,40.58487157,-73.92893678
B166,40.58479446,-73.92868806
B166,40.58446023,-73.92757256
B166,40.58537413,-73.93054319
B166,40.58533325,-73.9304406
B166,40.58528585,-73.9303443
B166,40.58524731,-73.93024538
B166,40.58521837,-73.93014099
B166,40.58517164,-73.92999139
B166,40.58514484,-73.92990874
B166,40.58512477,-73.929862
B166,40.58509256,-73.92980431
B166,40.58505468,-73.92975289
B166,40.5849969,-73.92971127
B166,40.58493714,-73.92968384
B166,40.58489498,-73.9296747
B166,40.58485227,-73.92967313
B166,40.5848098,-73.92967917
B166,40.58476833,-73.92969269
B166,40.58472732,-73.92971302
B166,40.58468478,-73.92973961
B166,40.58464543,-73.92977361
B166,40.58461001,-73.92981437
B166,40.58457919,-73.92986114
B166,40.58455357,-73.92991301
B166,40.58453363,-73.92996902
B166,40.58451974,-73.93002808
B166,40.5845264,-73.93005218
B166,40.58453849,-73.93004488
B166,40.58455124,-73.93003986
B166,40.58456439,-73.93003721
B166,40.5845777,-73.93003698
B166,40.5845909,-73.93003917
B166,40.58470695,-73.93006049
B166,40.58487198,-73.93009034
B166,40.58505984,-73.93012432
B166,40.5850748,-73.9301267
B166,40.58508936,-73.93013178
B166,40.58510325,-73.93013946
B166,40.58511619,-73.93014959
B166,40.58512794,-73.93016197
B166,40.58513827,-73.93017637
B166,40.58514698,-73.93019251
B166,40.5851539,-73.93021006
B166,40.58515889,-73.93022871
B166,40.58516655,-73.93026064
B166,40.58521801,-73.9304325
B166,40.58526123,-73.93057683
B166,40.58531249,-73.930748
B166,40.58536917,-73.9309373
B166,40.58542325,-73.9311179
B166,40.58553301,-73.93113851
B166,40.58553865,-73.93113673
B166,40.58553708,-73.93112791
B166,40.58555394,-73.93113109
B166,40.58556532,-73.93113324
B166,40.58567596,-73.93108458
B166,40.58543856,-73.93032503
B166,40.585306,-73.92989419
B166,40.58514537,-73.92933247
B166,40.58501271,-73.92886728
B166,40.5848941,-73.92843719
B166,40.58464347,-73.92744742
B166,40.58452112,-73.92719723
B166,40.58457353,-73.92762885
B166,40.58488523,-73.92864959
B166,40.58509583,-73.92933052
B166,40.58559659,-73.93092321
B166,40.58567249,-73.93116432
B166,40.58570252,-73.93116979
B166,40.58460644,-73.92688188
B166,40.58463864,-73.92703491
B166,40.58490807,-73.92813422
B166,40.58511183,-73.92889424
B166,40.58538646,-73.92983463
B166,40.58550294,-73.93021864
B166,40.58556353,-73.93041154
B166,40.58564266,-73.93066347
B166,40.5857174,-73.93090145
B166,40.58580927,-73.93117964
B166,40.58582603,-73.93118282
B166,40.58583189,-73.93119338
B166,40.58586487,-73.9311994
B166,40.5859803,-73.93120557
B166,40.58596112,-73.93112225
B166,40.58590064,-73.93092806
B166,40.58584017,-73.93073387
B166,40.58578129,-73.93054482
B166,40.58571922,-73.93034548
B166,40.58565927,-73.93014761
B166,40.58557935,-73.92988379
B166,40.5855194,-73.92968593
B166,40.58546154,-73.92949457
B166,40.58538992,-73.92925676
B166,40.5853362,-73.9290784
B166,40.58513643,-73.92841523
B166,40.58487732,-73.92756512
B166,40.58467429,-73.92694039
B166,40.58464168,-73.92686489
B166,40.58460443,-73.92679317
B166,40.5845964,-73.92679844
B166,40.58605918,-73.99102574
B166,40.5860581,-73.99102538
B166,40.58605689,-73.9910252
B166,40.58605568,-73.99102523
B166,40.58605449,-73.99102549
B166,40.58605333,-73.99102597
B166,40.58605224,-73.99102664
B166,40.58605122,-73.99102752
B166,40.58605031,-73.99102857
B166,40.58604952,-73.99102977
B166,40.58604886,-73.9910311
B166,40.58604835,-73.99103255
B166,40.586048,-73.99103407
B166,40.58604781,-73.99103564
B166,40.58604778,-73.99103723
B166,40.58604793,-73.99103881
B166,40.58604824,-73.99104034
B166,40.58604872,-73.99104181
B166,40.58604934,-73.99104317
B166,40.58605455,-73.99104882
B166,40.58617243,-73.9911812
B166,40.58635868,-73.99134846
B166,40.58659552,-73.991556
B166,40.58686994,-73.99177278
B166,40.5872364,-73.99202424
B166,40.58729628,-73.99206455
B166,40.58763914,-73.99227429
B166,40.58806783,-73.99251296
B166,40.58843574,-73.99269469
B166,40.58862896,-73.99278679
B166,40.5887714,-73.9928545
B166,40.58895967,-73.99294386
B166,40.58910088,-73.99301089
B166,40.58929648,-73.99310612
B166,40.58947499,-73.99319304
B166,40.58950665,-73.99318444
B166,40.58952438,-73.99316536
B166,40.58958895,-73.99299542
B166,40.58952737,-73.99296289
B166,40.58948564,-73.99294086
B166,40.58946949,-73.99290678
B166,40.58934267,-73.99284605
B166,40.58925051,-73.99280333
B166,40.58907659,-73.99272271
B166,40.58871641,-73.99255607
B166,40.58838638,-73.99240469
B166,40.58810053,-73.99225728
B166,40.58795667,-73.99222114
B166,40.58781225,-73.99213782
B166,40.58772479,-73.99208574
B166,40.58755123,-73.99198237
B166,40.58746107,-73.99192605
B166,40.58732579,-73.99183758
B166,40.5871398,-73.99172099
B166,40.58695728,-73.99160632
B166,40.5868244,-73.99152142
B166,40.58665308,-73.99142261
B166,40.58658659,-73.99138256
B166,40.58639679,-73.99126627
B166,40.58622147,-73.99115337
B166,40.58610113,-73.99105922
B166,40.58431401,-73.94976178
B166,40.58432534,-73.95018448
B166,40.58433473,-73.95044432
B166,40.58434255,-73.9506611
B166,40.58434644,-73.95074205
B166,40.58435131,-73.95076724
B166,40.58435667,-73.95078542
B166,40.58436344,-73.95080277
B166,40.58449013,-73.95087767
B166,40.58449987,-73.95083917
B166,40.58449651,-73.95078389
B166,40.58448665,-73.95062183
B166,40.58446165,-73.94987583
B166,40.58446971,-73.94922812
B166,40.58448329,-73.9489181
B166,40.58447543,-73.94888503
B166,40.58447875,-73.94881049
B166,40.58445499,-73.94873394
B166,40.58436802,-73.94873637
B166,40.58431531,-73.94965757
B166,40.58395654,-73.98688654
B166,40.5837923,-73.9868071
B166,40.58377927,-73.98685382
B166,40.58374036,-73.98720222
B166,40.58373643,-73.98727398
B166,40.58373597,-73.98733472
B166,40.58373831,-73.9873998
B166,40.58374437,-73.9874713
B166,40.58375402,-73.98754211
B166,40.5837636,-73.98759459
B166,40.58377944,-73.98766346
B166,40.58379872,-73.9877308
B166,40.58382136,-73.98779633
B166,40.58384727,-73.98785974
B166,40.58387631,-73.98792075
B166,40.58390008,-73.9879648
B166,40.58393433,-73.988021
B166,40.58397133,-73.9880741
B166,40.58436433,-73.98856309
B166,40.58440567,-73.98858981
B166,40.58445145,-73.98859671
B166,40.58449633,-73.98858297
B166,40.58453506,-73.98855022
B166,40.58456311,-73.98850228
B166,40.58457723,-73.98844473
B166,40.58457574,-73.98838431
B166,40.58454736,-73.98829929
B166,40.58421515,-73.98741897
B166,40.5841536,-73.98723163
B166,40.58414519,-73.98719141
B166,40.58413891,-73.98713206
B166,40.58410011,-73.98698809
B166,40.58403984,-73.98694537
B166,40.58401229,-73.98692997
B166,40.58425076,-73.96031753
B166,40.58413325,-73.9603038
B166,40.58409179,-73.96030073
B166,40.5838558,-73.96028402
B166,40.58364505,-73.960282
B166,40.58361568,-73.96030324
B166,40.58361018,-73.96031361
B166,40.58368247,-73.96043207
B166,40.58383128,-73.96065439
B166,40.58398801,-73.96086067
B166,40.58408606,-73.96100256
B166,40.58413566,-73.96107739
B166,40.5841575,-73.96103209
B166,40.58418742,-73.96100815
B166,40.58424748,-73.96114318
B166,40.58433042,-73.96099501
B166,40.5843723,-73.96073597
B166,40.58441429,-73.96047434
B166,40.58429462,-73.96032085
B166,40.58426094,-73.9603183
B166,40.58326596,-73.96594257
B166,40.58327229,-73.96601633
B166,40.58330096,-73.96623359
B166,40.58333546,-73.966499
B166,40.58334125,-73.96654359
B166,40.58354113,-73.96649703
B166,40.58383031,-73.96640402
B166,40.58383365,-73.96634181
B166,40.58383724,-73.96631108
B166,40.58386795,-73.96576827
B166,40.58388138,-73.96553123
B166,40.58390595,-73.96518609
B166,40.58376054,-73.96529936
B166,40.58369402,-73.96534431
B166,40.58361508,-73.96538393
B166,40.58355368,-73.96540566
B166,40.58351262,-73.96542569
B166,40.58346351,-73.96545891
B166,40.58342585,-73.96549274
B166,40.58339367,-73.96552879
B166,40.58335725,-73.96558029
B166,40.58332471,-73.96564102
B166,40.58329885,-73.96570705
B166,40.58328016,-73.96577712
B166,40.583269,-73.9658499
B166,40.58333474,-73.98366457
B166,40.58322507,-73.98289808
B166,40.58310628,-73.98279831
B166,40.58302077,-73.98279384
B166,40.58301052,-73.98281625
B166,40.58300455,-73.9828353
B166,40.58300284,-73.98284538
B166,40.5830037,-73.98286667
B166,40.58300541,-73.98287675
B166,40.58300882,-73.98288571
B166,40.58301224,-73.98289356
B166,40.58301651,-73.9829014
B166,40.58302249,-73.98290812
B166,40.58302847,-73.98291372
B166,40.58303445,-73.9829182
B166,40.58304214,-73.98292156
B166,40.58303941,-73.98293352
B166,40.58304385,-73.98293948
B166,40.5830729,-73.98298765
B166,40.58310879,-73.98306382
B166,40.58312812,-73.9831468
B166,40.58314937,-73.98323276
B166,40.58317368,-73.98334875
B166,40.58319802,-73.9834845
B166,40.58323618,-73.98393766
B166,40.58310213,-73.98419005
B166,40.58329406,-73.98431469
B166,40.58342761,-73.98455373
B166,40.58347754,-73.98459238
B166,40.58351382,-73.98477878
B166,40.58356104,-73.98502864
B166,40.58359546,-73.98521168
B166,40.58364225,-73.98546814
B166,40.58367693,-73.98562943
B166,40.58367726,-73.98563037
B166,40.58367769,-73.98563125
B166,40.58367821,-73.98563203
B166,40.58367881,-73.98563272
B166,40.58367947,-73.98563329
B166,40.58368019,-73.98563374
B166,40.58368094,-73.98563405
B166,40.58368173,-73.98563422
B166,40.58368252,-73.98563425
B166,40.58368331,-73.98563413
B166,40.58368408,-73.98563387
B166,40.58368481,-73.98563348
B166,40.5836855,-73.98563296
B166,40.58368612,-73.98563231
B166,40.58368667,-73.98563157
B166,40.58368714,-73.98563073
B166,40.58368752,-73.98562981
B166,40.58368779,-73.98562883
B166,40.58368796,-73.98562781
B166,40.58368802,-73.98562678
B166,40.58367472,-73.98544555
B166,40.58364768,-73.98522065
B166,40.58360787,-73.98499164
B166,40.58357315,-73.98481955
B166,40.58353242,-73.98461868
B166,40.58349169,-73.98441782
B166,40.5834516,-73.98421169
B166,40.58342487,-73.98407426
B166,40.58341805,-73.98403918
B166,40.58338936,-73.98394086
B166,40.58333474,-73.98366457
B166,40.5829614,-73.97307066
B166,40.58296953,-73.97307693
B166,40.58298083,-73.97304041
B166,40.58311618,-73.97236221
B166,40.58318544,-73.97201863
